,event_type,id,index,period,timestamp,minute,second,possession,possession_team,play_pattern,off_camera,team,player,position,duration,under_pressure,statsbomb_xg,key_pass_id,body_part,type,outcome,technique,first_time,follows_dribble,redirect,one_on_one,open_goal,deflected,start_location_x,start_location_y,end_location_x,end_location_y,end_location_z
4,shot,7c5764d1-639a-4a3c-822c-ff2e290693cc,712,1,00:16:33.680,16,33,30,Belgium,From Corner,,Belgium,Romelu Lukaku Menama,Center Forward,0.12,,0.046488736,21fd01b7-a64d-4e82-b462-b0c16345ada5,Left Foot,Open Play,Blocked,Normal,,,,,,,105.0,40.0,106.0,40.0,
5,shot,c7e2425c-3b79-46be-b8e8-ea9405aff9f2,718,1,00:17:16.133,17,16,31,Belgium,From Corner,,Belgium,Vincent Kompany,Center Back,1.09,True,0.029675562,e47edc86-5646-4519-b7bb-a25d53701c84,Other,Open Play,Wayward,Normal,,,,,,,111.0,48.0,113.0,50.0,
6,shot,43a70a97-7c68-403d-81fe-4ac6c365d389,723,1,00:17:17.440,17,17,31,Belgium,From Corner,,Belgium,Vincent Kompany,Center Back,1.173,True,0.0671176,,Right Foot,Open Play,Off T,Half Volley,,,,,,,112.0,50.0,120.0,47.1,0.5
7,shot,80980d21-fce5-4a3e-96d2-3e64c6e8a9c0,846,1,00:20:10.680,20,10,35,Belgium,From Throw In,,Belgium,Romelu Lukaku Menama,Center Forward,0.24,,0.05464871,e7b03d6c-aede-4275-bef9-a554d4f27ee2,Right Foot,Open Play,Blocked,Normal,,,,,,,101.0,50.0,103.0,50.0,
8,shot,3484c808-5d51-4aad-a8a9-180a13028461,1046,1,00:24:53.280,24,53,43,Belgium,Regular Play,,Belgium,Romelu Lukaku Menama,Center Forward,0.84,True,0.34111065,f3a5e2b6-7b0c-4dda-9167-ab3463c929d4,Right Foot,Open Play,Wayward,Normal,,,,True,,,114.0,41.0,116.0,40.0,
9,shot,1b863b26-4d2e-4ace-b9c1-5b02551634ae,1107,1,00:26:05.600,26,5,44,Belgium,Regular Play,,Belgium,Kevin De Bruyne,Right Center Midfield,0.88,,0.106753215,16618704-ce77-4d79-9638-ed122a17d883,Right Foot,Open Play,Blocked,Normal,,,,,,,102.0,46.0,110.0,40.0,
10,shot,52a2720d-fc3f-453c-a3e3-7b2dea1aba2c,1137,1,00:26:32.280,26,32,46,Belgium,Regular Play,,Belgium,Eden Hazard,Left Attacking Midfield,0.653,True,0.04625173,,Left Foot,Open Play,Saved,Normal,,,,,,,102.0,26.0,118.0,38.7,2.0
11,shot,ef5242de-8e98-4448-9793-22e5859ee835,1168,1,00:27:26.360,27,26,48,Belgium,Regular Play,,Belgium,Vincent Kompany,Center Back,0.413,,0.3356448,2191f806-7143-4d79-9c0f-caf6bb4a81fe,Right Foot,Open Play,Wayward,Volley,True,,,,True,,118.0,45.0,117.0,37.0,
12,shot,48783d82-1f8c-4dcb-9834-d9b030fc847a,1300,1,00:30:31.280,30,31,53,Japan,From Throw In,,Japan,Takashi Inui,Left Wing,1.173,True,0.030698622,9af61735-6f38-4afb-8d55-49f55278f0b4,Head,Open Play,Saved,Normal,,,,,,,110.0,45.0,118.0,42.0,1.9
13,shot,f2dedb44-f42d-4ab2-a891-5c61d6b86da8,1599,1,00:35:35.960,35,35,63,Belgium,Regular Play,,Belgium,Eden Hazard,Left Attacking Midfield,0.24,,0.1187635,22ae2662-27b6-4e3a-94e0-02ff956b6a02,Right Foot,Open Play,Blocked,Normal,,,,,,,103.0,33.0,106.0,34.0,
14,shot,87022a05-1ad8-40a6-81cc-29e110cd815d,1607,1,00:35:43.400,35,43,63,Belgium,Regular Play,,Belgium,Axel Witsel,Left Center Midfield,1.053,,0.026183542,449a4842-7cc5-459a-a060-ae34e227a792,Right Foot,Open Play,Off T,Normal,,,,,,,93.0,49.0,120.0,43.6,4.4
15,shot,833308db-2eb8-46ae-b4c4-97688e8a5d36,1890,1,00:43:49.480,43,49,78,Japan,Regular Play,,Japan,Yuto Nagatomo,Left Back,0.64,,0.030335639,d5ad8c6a-db8b-468c-9fb6-29019f58e348,Right Foot,Open Play,Blocked,Normal,,,,,,,109.0,24.0,114.0,34.0,
16,shot,e09357ed-cfb5-4e13-ade0-ec4303bfd5ef,2074,2,00:02:19.260,47,19,88,Japan,From Counter,,Japan,Genki Haraguchi,Right Wing,0.973,,0.16858953,1e2a4e3e-97f9-48e1-b4bb-9ebfcde1b6a2,Right Foot,Open Play,Goal,Normal,True,,,,,,109.0,54.0,120.0,36.4,0.6
17,shot,33660601-7927-4ec6-90ff-3c1383f3ada1,2111,2,00:03:48.500,48,48,89,Belgium,Regular Play,,Belgium,Eden Hazard,Left Attacking Midfield,0.732,,0.05824106,eb335df8-6738-4958-8a66-ddd3366e4a71,Right Foot,Open Play,Post,Normal,,,,,,,105.0,47.0,120.0,44.4,0.7
18,shot,7d7e0e6c-2b38-4f82-bb13-591474893073,2115,2,00:03:49.753,48,49,89,Belgium,Regular Play,,Belgium,Eden Hazard,Left Attacking Midfield,1.227,,0.24746744,,Right Foot,Open Play,Wayward,Normal,,,,,,,110.0,41.0,106.0,30.0,
19,shot,39db7e13-c0ac-41aa-9645-e8000c3b1991,2279,2,00:06:34.740,51,34,93,Japan,From Keeper,,Japan,Takashi Inui,Left Wing,1.133,True,0.022122927,bb6c25e1-e25c-4ebd-b160-899f3bda0bd1,Right Foot,Open Play,Goal,Normal,,,,,,,94.0,33.0,120.0,44.0,0.8
20,shot,1708e71e-0f1d-4be2-81d3-09aa705e7b47,2447,2,00:11:05.460,56,5,102,Belgium,Regular Play,,Belgium,Yannick Ferreira Carrasco,Left Wing Back,1.28,,0.028265981,213a57fa-91c7-4462-b66c-d90ac97076c8,Right Foot,Open Play,Off T,Normal,True,,,,,,102.0,26.0,120.0,47.1,4.8
21,shot,8ff82b20-e442-4212-ac7f-53652893cb5f,2529,2,00:13:40.420,58,40,107,Japan,Regular Play,,Japan,Gaku Shibasaki,Left Defensive Midfield,0.16,,0.01531299,447616bb-4da0-49e2-8ada-d48eb88043e4,Head,Open Play,Blocked,Normal,,,,,,,107.0,49.0,108.0,45.0,
22,shot,0e2daec8-f8b4-49c1-8f59-483e9c90bfeb,2636,2,00:16:44.020,61,44,113,Belgium,Regular Play,,Belgium,Romelu Lukaku Menama,Center Forward,0.69,,0.15041663,d55c2aa6-68eb-4c70-acc7-9514f3706af3,Head,Open Play,Off T,Normal,,,,,,,115.0,46.0,120.0,35.0,0.3
23,shot,650837cb-3ba0-40ed-ad95-07077c782a3b,2727,2,00:18:58.460,63,58,117,Japan,Regular Play,,Japan,Genki Haraguchi,Right Wing,0.653,,0.13164166,,Right Foot,Open Play,Off T,Normal,True,,,,,,110.0,48.0,120.0,48.1,3.2
24,shot,33cf7a42-709f-4b9e-8a1c-892425ecd145,2765,2,00:20:06.500,65,6,118,Belgium,Regular Play,,Belgium,Thomas Meunier,Right Wing Back,1.053,,0.041384257,8ddf4bbc-67b1-4a4d-9380-3242c7c91ba3,Right Foot,Open Play,Off T,Normal,,,,,,,100.0,54.0,120.0,43.6,4.2
25,shot,81d77da9-a91e-4bad-b614-dab51d6d22c1,2844,2,00:22:59.820,67,59,125,Belgium,Regular Play,,Belgium,Romelu Lukaku Menama,Center Forward,0.24,,0.10435619,8a25f419-e39f-48f5-98c9-5e6e143de59c,Right Foot,Open Play,Blocked,Normal,,,,,,,112.0,46.0,113.0,44.0,
26,shot,20ece5e7-0a73-4c1f-b4ba-baecf5df2fc4,2868,2,00:23:53.980,68,53,127,Belgium,From Corner,,Belgium,Jan Vertonghen,Left Center Back,1.64,True,0.0156067135,,Head,Open Play,Goal,Lob,,,,,,,116.0,23.0,120.0,43.8,1.5
27,shot,15281e47-5795-4274-8ec9-41bad9907a62,2998,2,00:27:17.793,72,17,132,Belgium,Regular Play,,Belgium,Kevin De Bruyne,Right Center Midfield,0.227,,0.050079428,ba24927f-c11a-446f-b087-76c459f88a65,Right Foot,Open Play,Blocked,Normal,,,,,,,102.0,45.0,107.0,44.0,
28,shot,d4ff3419-25ea-4ba7-8015-b0652aa7b7f6,3016,2,00:28:23.340,73,23,133,Belgium,From Corner,,Belgium,Marouane Fellaini-Bakkioui,Right Attacking Midfield,0.6,True,0.1176203,1c569155-06b3-4b11-9177-77216970c307,Head,Open Play,Goal,Normal,,,,,,,114.0,42.0,120.0,41.5,0.6
29,shot,1677dc35-005f-4157-a904-e2c3b1c38457,3068,2,00:29:52.900,74,52,136,Japan,Regular Play,,Japan,Takashi Inui,Left Wing,0.253,,0.095252335,8a79dd60-f930-447b-9636-56222bb92e69,Right Foot,Open Play,Blocked,Normal,,,,,,,109.0,30.0,112.0,32.0,
30,shot,64258028-0bb8-4731-942b-3074050a36ac,3072,2,00:29:55.020,74,55,136,Japan,Regular Play,,Japan,Yuto Nagatomo,Left Back,1.733,,0.023308918,,Right Foot,Open Play,Wayward,Half Volley,True,,,,,,113.0,23.0,112.0,53.0,
31,shot,97afeef1-ed0c-49e0-84d5-d765238e0cea,3224,2,00:32:51.660,77,51,142,Belgium,Regular Play,,Belgium,Romelu Lukaku Menama,Center Forward,1.28,True,0.08987997,d8c8fac9-8083-4ed9-856a-32306539c76b,Head,Open Play,Off T,Normal,,,,,,,114.0,47.0,120.0,33.5,0.2
32,shot,bc36c736-b72b-4a42-8973-e8e1127e43e6,3279,2,00:34:40.420,79,40,145,Belgium,From Corner,,Belgium,Vincent Kompany,Center Back,1.44,,0.0109053,715989f4-c81e-46e4-9a44-2d0d8c51fa12,Head,Open Play,Wayward,Normal,,,,,,,114.0,57.0,119.0,36.0,
33,shot,51932df0-5b0d-4827-baee-2424b08e8d48,3422,2,00:38:08.900,83,8,149,Japan,Regular Play,,Japan,Keisuke Honda,Right Wing,0.16,,0.17566422,377c5866-dcf8-4e83-93be-36fa64809877,Left Foot,Open Play,Blocked,Normal,True,,,,,,113.0,30.0,116.0,31.0,
34,shot,9f72250f-9ce7-4cc0-b8f0-6bf033e956e6,3504,2,00:40:02.540,85,2,154,Belgium,From Throw In,,Belgium,Nacer Chadli,Left Wing Back,0.64,True,0.0463404,0d2b276b-e5f6-414d-8372-96ab5aa71807,Head,Open Play,Saved,Normal,,,,,,,113.0,35.0,120.0,37.0,1.6
35,shot,b9a499ca-e23f-4e8e-9804-74fd237e92bf,3509,2,00:40:07.340,85,7,154,Belgium,From Throw In,,Belgium,Romelu Lukaku Menama,Center Forward,0.48,,0.12913896,5b3e683c-4813-4a69-ba2b-63b25099b3fb,Head,Open Play,Saved,Normal,,,,,,,114.0,44.0,120.0,39.1,2.4
36,shot,e12fbcf0-8dfc-458a-b77f-dfc5e7b48fa0,3515,2,00:40:34.740,85,34,155,Belgium,From Corner,,Belgium,Thomas Meunier,Right Wing Back,2.28,,0.008897997,,Right Foot,Open Play,Off T,Volley,,,,,,,80.0,42.0,120.0,33.9,0.2
37,shot,f8afe87a-4843-44f2-b548-896f9300d783,3551,2,00:41:36.220,86,36,157,Belgium,Regular Play,,Belgium,Jan Vertonghen,Left Center Back,0.84,,0.01549985,5c7a8a7a-e180-4207-b6dc-1aa1405a9175,Left Foot,Open Play,Saved,Normal,,,,,,,96.0,24.0,119.0,38.1,1.0
38,shot,0c134b64-6167-4a67-b3e5-98407bd4693c,3698,2,00:47:59.100,92,59,167,Japan,From Free Kick,,Japan,Keisuke Honda,Right Wing,1.533,,0.019848887,,Left Foot,Free Kick,Saved,Normal,,,,,,,79.0,39.0,120.0,36.6,1.0
39,shot,28810c84-cee4-4c74-a79c-9d2953ab1715,3711,2,00:48:44.300,93,44,169,Belgium,From Keeper,,Belgium,Nacer Chadli,Left Wing Back,0.4,,0.39401338,517c3bf7-ca14-4dc8-9153-db80e0664b47,Left Foot,Open Play,Goal,Normal,,,,,,,111.0,37.0,120.0,37.4,0.2
0,shot,01c8f821-0cfe-4190-b493-540b5706a6bf,56,1,00:00:40.120,0,40,5,Belgium,Regular Play,,Belgium,Romelu Lukaku Menama,Center Forward,0.973,True,0.112056084,22d9d5bb-8a10-4208-aa89-40114bc3d198,Left Foot,Open Play,Off T,Normal,True,,,,,,113.0,34.0,120.0,34.6,0.4
1,shot,01d33b74-a851-46cf-af80-45e7ed88baa8,146,1,00:03:15.120,3,15,9,Panama,From Free Kick,,Panama,Edgar Yoel Bárcenas Herrera,Right Wing,1.813,,0.013044717,,Left Foot,Open Play,Wayward,Half Volley,,,,,,,96.0,51.0,115.0,47.0,
2,shot,5ba5622f-dc17-492f-8e0d-57395d8672ee,284,1,00:05:49.680,5,49,15,Belgium,Regular Play,,Belgium,Yannick Ferreira Carrasco,Left Wing Back,0.733,,0.036519405,2f367716-f1ac-49e7-9213-00467b106ff9,Right Foot,Open Play,Saved,Normal,True,,,,,,104.0,24.0,119.0,36.8,0.2
3,shot,93a87864-13e6-4608-b9c4-548e5faa5e90,303,1,00:06:20.320,6,20,16,Belgium,From Keeper,,Belgium,Dries Mertens,Right Attacking Midfield,0.893,True,0.0743451,dd379427-4dd8-4929-920e-3844661e62aa,Right Foot,Open Play,Saved,Normal,,,,,,,104.0,54.0,119.0,43.2,0.5
4,shot,ef96afc8-5e5d-4d63-9853-af191a5323be,554,1,00:11:01.760,11,1,25,Belgium,Regular Play,,Belgium,Eden Hazard,Left Attacking Midfield,0.493,,0.07139939,,Left Foot,Open Play,Off T,Normal,,,,,,,118.0,30.0,120.0,35.2,0.3
5,shot,33a17032-9833-4fdd-9e81-4f83c6cf61c3,841,1,00:18:11.213,18,11,39,Belgium,From Corner,,Belgium,Dries Mertens,Right Attacking Midfield,0.8,,0.035623748,6f0bb71e-b143-4aae-905c-ac6ba0172734,Right Foot,Open Play,Off T,Normal,True,,,,,,110.0,57.0,120.0,45.4,2.3
6,shot,23f0af48-76f6-46c8-915b-5eb56793d528,961,1,00:21:14.280,21,14,43,Belgium,From Corner,,Belgium,Kevin De Bruyne,Right Center Midfield,0.933,True,0.026944142,515ac45d-0794-483c-b932-ef2a58a1d3b0,Right Foot,Open Play,Off T,Normal,,,,,,,98.0,22.0,120.0,36.8,3.8
7,shot,71a88129-da29-48bc-838c-87a9febbfeef,1128,1,00:25:06.613,25,6,48,Belgium,From Corner,,Belgium,Eden Hazard,Left Attacking Midfield,0.84,True,0.027490327,f0204ce3-03cf-4680-adce-a5cb8d51fff7,Right Foot,Open Play,Off T,Normal,,,,,,,103.0,56.0,120.0,46.1,2.1
8,shot,983d358e-0f29-4035-9c54-98d878f79747,1547,1,00:37:02.600,37,2,67,Belgium,Regular Play,,Belgium,Eden Hazard,Left Attacking Midfield,0.68,True,0.04854429,81a82a7b-d61b-4fd0-a3c9-83c16ba4c0eb,Right Foot,Open Play,Saved,Normal,,,,,,,109.0,54.0,118.0,43.6,1.3
9,shot,66b4168d-ff14-43af-b4c5-1e46a067952d,1583,1,00:38:33.000,38,33,70,Panama,From Corner,,Panama,Román Aureliano Torres Morcillo,Right Center Back,1.653,True,0.03305367,632b6af5-d44c-4f88-a668-491e2764724a,Right Foot,Open Play,Wayward,Half Volley,True,,,,,,104.0,37.0,117.0,48.0,
10,shot,ea8f0010-a95e-4038-b406-7bb44d7dad45,1624,1,00:40:00.880,40,0,72,Belgium,From Free Kick,,Belgium,Dries Mertens,Right Attacking Midfield,0.813,,0.039647717,63a466ac-5316-4402-8854-334ffd1926c0,Right Foot,Open Play,Off T,Volley,True,,,,,,103.0,50.0,120.0,45.8,0.8
11,shot,cf52ed10-29f3-43d2-b83f-937d25aacb5c,1668,1,00:41:18.680,41,18,74,Panama,From Free Kick,,Panama,Armando Enrique Cooper Whitaker,Right Center Midfield,1.333,,0.033878587,15fc5d64-2e70-4050-8370-d4ccfbee39d5,Right Foot,Open Play,Off T,Normal,,,,,,,92.0,53.0,120.0,34.6,6.0
12,shot,28a25189-1464-4819-8386-e755daa3d77e,2049,2,00:01:40.400,46,40,88,Belgium,From Throw In,,Belgium,Dries Mertens,Right Attacking Midfield,1.733,,0.013670832,,Right Foot,Open Play,Goal,Volley,True,,,,,,105.0,59.0,120.0,36.2,1.5
13,shot,51c9643d-748b-4ad6-8029-6df596eff5ce,2168,2,00:06:41.880,51,41,96,Belgium,From Free Kick,,Belgium,Kevin De Bruyne,Right Center Midfield,1.973,,0.059370674,,Right Foot,Free Kick,Off T,Normal,,,,,,,97.0,26.0,120.0,35.2,2.4
14,shot,c32bb2bc-4952-4e59-bef1-c94a1a1c681e,2255,2,00:08:58.320,53,58,100,Panama,Regular Play,,Panama,Michael Amir Murillo Bermudez,Right Back,0.28,,0.45156148,e4d82610-5714-428b-a4ca-a58eedcf6174,Right Foot,Open Play,Saved,Normal,,,,True,,,111.0,49.0,113.0,41.1,0.4
15,shot,e7ebe75f-cf5a-4326-9519-d2355476b5a3,2260,2,00:09:41.800,54,41,101,Panama,From Corner,,Panama,Román Aureliano Torres Morcillo,Right Center Back,1.973,True,0.07633168,7b01e53c-0da7-4333-a6a1-fa62820db261,Head,Open Play,Off T,Normal,,,,,,,111.0,38.0,120.0,33.9,1.2
16,shot,1cc3f057-5fc8-4007-9bad-02e95e8d3879,2317,2,00:12:39.560,57,39,107,Panama,From Goal Kick,,Panama,Edgar Yoel Bárcenas Herrera,Right Wing,1.133,,0.06960459,6dd2491b-7de8-4eba-971e-ecc04f036255,Right Foot,Open Play,Off T,Normal,,,,,,,99.0,33.0,120.0,34.4,0.2
17,shot,35c25db1-9b01-40db-939a-b3dc2f6614e3,2579,2,00:19:54.933,64,54,117,Belgium,From Free Kick,,Belgium,Kevin De Bruyne,Right Center Midfield,0.547,,0.09763994,,Right Foot,Free Kick,Blocked,Normal,,,,,,,94.0,37.0,101.0,39.0,
18,shot,ddfb2adf-4bc3-4f3a-8cff-2333d8e01b92,2788,2,00:23:11.133,68,11,121,Belgium,From Free Kick,,Belgium,Romelu Lukaku Menama,Center Forward,0.64,,0.28224698,6c64f4ef-73d9-47e8-b567-52a290be7a49,Head,Open Play,Goal,Normal,,,,,,,114.0,43.0,120.0,44.0,1.7
19,shot,3a86e0b2-aa9c-4fe1-8352-153f4e8b8646,3011,2,00:29:40.800,74,40,132,Belgium,From Throw In,,Belgium,Romelu Lukaku Menama,Center Forward,1.253,,0.25408942,97d4c576-9ca0-490d-a3e8-1d2675302210,Left Foot,Open Play,Goal,Lob,,,,True,,,110.0,29.0,120.0,39.9,0.5
20,shot,6a46e246-a7c9-4a40-a108-62a9a3d68965,3271,2,00:37:23.680,82,23,144,Belgium,From Free Kick,,Belgium,Eden Hazard,Left Wing,0.453,,0.051501106,,Right Foot,Free Kick,Blocked,Normal,,,,,,,95.0,29.0,105.0,31.0,
21,shot,611ebe10-1f77-4481-b82c-b498f6732a5a,3484,2,00:43:48.280,88,48,152,Panama,From Free Kick,,Panama,Fidel Escobar Mendieta,Left Center Back,0.933,,0.03567857,,Right Foot,Free Kick,Saved,Normal,,,,,,,96.0,19.0,118.0,36.6,0.4
0,shot,642d964e-e923-4d3b-b1ea-29a70c763539,246,1,00:04:07.700,4,7,9,Croatia,From Throw In,,Croatia,Ivan Perišić,Left Midfield,0.853,True,0.045951154,12e861ec-cfca-46c1-810b-bf61a985c96d,Left Foot,Open Play,Saved,Normal,,,,,,,109.0,27.0,118.0,40.1,0.2
1,shot,df181a5e-571f-43d9-87b4-a780fc35b3a7,524,1,00:12:29.180,12,29,20,Argentina,From Throw In,,Argentina,Maximiliano Eduardo Meza,Left Attacking Midfield,0.333,,0.062275548,c35e085a-fde6-4183-a1bb-858b44845fd4,Right Foot,Open Play,Blocked,Normal,True,,,,,,104.0,41.0,110.0,41.0,
2,shot,67a75247-23ad-48bf-8cbc-284cb1e254ce,801,1,00:20:35.260,20,35,35,Croatia,From Throw In,,Croatia,Marcelo Brozović,Center Defensive Midfield,0.853,,0.01941603,afc763f6-45dd-4b90-be81-8965c77f3bdf,Right Foot,Open Play,Blocked,Normal,,,,,,,87.0,35.0,101.0,37.0,
3,shot,2844085d-ff13-4277-8511-e001545d8074,1115,1,00:29:13.193,29,13,54,Argentina,From Throw In,,Argentina,Enzo Nicolás Pérez,Center Midfield,0.76,,0.30398282,,Left Foot,Open Play,Off T,Normal,True,,,,,,106.0,33.0,120.0,35.4,0.2
4,shot,ecf8e7dc-93a7-47df-baf3-016a35ec80ac,1223,1,00:32:01.260,32,1,57,Croatia,From Throw In,,Croatia,Mario Mandžukić,Center Forward,0.573,,0.19995767,d97581d4-0c6f-412e-b5fb-85a666e531a6,Head,Open Play,Off T,Diving Header,,,,True,,,115.0,34.0,120.0,34.2,0.8
5,shot,a3627b9f-579c-4fc5-bb6e-e23e70f9ccc8,1767,1,00:46:33.460,46,33,85,Croatia,Regular Play,,Croatia,Ante Rebić,Right Midfield,0.973,,0.07235942,9dfaca7d-b15a-4a96-a613-86c152dcb531,Right Foot,Open Play,Off T,Normal,,,,,,,99.0,34.0,120.0,44.2,5.5
6,shot,fe0fb9c9-94ca-4621-968b-3da838d63fc2,1973,2,00:03:34.093,48,34,98,Argentina,From Free Kick,,Argentina,Marcos Javier Acuña,Left Midfield,0.107,,0.031634614,50d1a2a4-c468-4713-9450-a26321920a52,Left Foot,Open Play,Blocked,Normal,,,,,,,96.0,28.0,100.0,29.0,
7,shot,be5aac53-3293-4aad-8f59-75643134666f,2116,2,00:07:16.933,52,16,109,Argentina,Regular Play,,Argentina,Sergio Leonel Agüero del Castillo,Center Forward,0.267,,0.09077968,33be829f-bf3d-4d69-8f90-9ad541d1c235,Left Foot,Open Play,Saved,Normal,,,,,,,111.0,29.0,117.0,38.3,0.2
8,shot,da01565d-ba3d-47ee-8121-7a829ae35dcc,2128,2,00:07:35.560,52,35,110,Argentina,Regular Play,,Croatia,Ante Rebić,Right Midfield,1.093,,0.24468073,,Right Foot,Open Play,Goal,Volley,True,,,,,,108.0,30.0,120.0,40.7,1.9
9,shot,ce1cb8df-690a-4f3d-bce0-8ed6ece2f483,2413,2,00:18:01.440,63,1,131,Argentina,Regular Play,,Argentina,Maximiliano Eduardo Meza,Left Midfield,0.28,,0.18473433,77e1f554-5294-42fe-bc35-e963a96640a7,Left Foot,Open Play,Saved,Normal,True,,,,,,113.0,34.0,119.0,37.2,0.2
10,shot,32abd83f-7bb2-4fa8-961a-0d38c16a2409,2419,2,00:18:03.200,63,3,131,Argentina,Regular Play,,Argentina,Lionel Andrés Messi Cuccittini,Center Attacking Midfield,0.12,True,0.22701412,e8b112e1-541f-439e-b431-7853dea4466f,Left Foot,Open Play,Blocked,Normal,,,,,,,117.0,36.0,118.0,36.0,
11,shot,65eac8c8-0065-4261-91c9-795ddd4cfcdc,2425,2,00:18:26.200,63,26,132,Argentina,From Corner,,Argentina,Nicolás Hernán Otamendi,Right Center Back,1.16,True,0.033097085,f9c2d18e-93ca-42ba-961c-a6b285ace746,Head,Open Play,Off T,Normal,,,,,,,109.0,43.0,120.0,38.5,3.9
12,shot,7a8bd85d-bc9c-4d80-af9b-480489b00ee2,2469,2,00:20:24.360,65,24,137,Croatia,Regular Play,,Croatia,Mario Mandžukić,Center Forward,0.693,,0.11344085,cefb4735-3d50-427a-8032-fc64c488c3eb,Right Foot,Open Play,Off T,Normal,True,,,,,,115.0,49.0,120.0,45.2,2.0
13,shot,f52f4f37-ce5a-4335-9748-d9cbe56d7846,2733,2,00:25:44.733,70,44,147,Argentina,Regular Play,,Argentina,Paulo Bruno Exequiel Dybala,Right Defensive Midfield,1.227,,0.018799992,,Left Foot,Open Play,Off T,Normal,,,,,,,107.0,59.0,120.0,36.0,3.8
14,shot,41eaaa48-d6b0-48e5-b15d-393540cbe7e1,3054,2,00:34:29.080,79,29,167,Croatia,Regular Play,,Croatia,Ivan Rakitić,Left Center Midfield,0.373,,0.03292196,39dfa67a-5554-42eb-aef3-de3fbe0de07d,Right Foot,Open Play,Blocked,Normal,,,,,,,103.0,24.0,106.0,30.0,
15,shot,acf34122-1d61-4be5-b00c-28e5802a98c8,3081,2,00:34:54.800,79,54,169,Croatia,Regular Play,,Croatia,Luka Modrić,Right Center Midfield,1.293,True,0.02784503,c47ed556-5e66-40e3-a875-7c7af36af6d5,Right Foot,Open Play,Goal,Normal,,,,,,,93.0,45.0,120.0,44.0,1.1
16,shot,b58e7e0c-a7ef-4bfb-bd1e-866e5106248c,3141,2,00:38:07.600,83,7,173,Argentina,Regular Play,,Argentina,Gonzalo Gerardo Higuaín,Center Forward,0.973,,0.04832674,3bf31581-396e-4b52-ab00-4675023a0844,Right Foot,Open Play,Saved,Normal,,,,,,,100.0,27.0,119.0,39.3,0.2
17,shot,2b4a947a-c07d-4714-aced-bb7ad79b2e24,3187,2,00:40:53.280,85,53,177,Croatia,From Free Kick,,Croatia,Ivan Rakitić,Left Center Midfield,1.373,,0.04014382,,Right Foot,Free Kick,Post,Normal,,,,,,,89.0,36.0,118.0,36.0,2.6
18,shot,0f7c12e6-62b5-423a-97d1-49279cd54273,3190,2,00:40:55.560,85,55,177,Croatia,From Free Kick,,Croatia,Mateo Kovačić,Left Midfield,1.373,,0.041089132,,Head,Open Play,Off T,Normal,,,,,,,103.0,34.0,120.0,36.8,3.9
19,shot,f24ff986-e909-4519-9a2e-f41336fc613a,3292,2,00:43:48.000,88,48,184,Croatia,From Free Kick,,Croatia,Mario Mandžukić,Center Forward,0.453,,0.03507466,7db670c7-18ca-4f35-b5b5-66d8f9b6e807,Left Foot,Open Play,Blocked,Normal,True,,,,,,99.0,50.0,102.0,53.0,
20,shot,a06b2cf3-e376-40c8-b183-7d0b8798f7dd,3296,2,00:43:50.600,88,50,184,Croatia,From Free Kick,,Croatia,Luka Modrić,Right Center Midfield,2.173,,0.011457617,,Right Foot,Open Play,Off T,Normal,True,,,,,,87.0,54.0,120.0,33.5,0.4
21,shot,495f2b6a-51ec-490c-8697-ad0cc158f486,3335,2,00:45:00.493,90,0,185,Argentina,Regular Play,,Argentina,Maximiliano Eduardo Meza,Left Defensive Midfield,0.6,,0.07783071,0e1af665-3f82-4179-b29c-aaa6e153ff9d,Left Foot,Open Play,Blocked,Normal,,,,,,,108.0,31.0,113.0,36.0,
22,shot,8f48df5c-e2a6-48f8-a5fa-61a04be8ed82,3357,2,00:45:40.720,90,40,187,Croatia,Regular Play,,Croatia,Ivan Rakitić,Left Center Midfield,0.613,True,0.16665307,6ff94147-19e0-4e7b-9611-62eaa1091c30,Right Foot,Open Play,Saved,Normal,,,,,,,98.0,38.0,114.0,38.3,0.5
23,shot,8515b027-496c-4107-885a-b2db7ac4ec8b,3365,2,00:45:45.320,90,45,187,Croatia,From Counter,,Croatia,Ivan Rakitić,Left Center Midfield,0.653,,0.64075035,dc667245-4fb1-48df-926a-dc0719780580,Right Foot,Open Play,Goal,Normal,,,,,,,112.0,40.0,120.0,37.0,0.4
0,shot,29e12597-e770-481f-b47d-c1ebb54247da,281,1,00:08:24.267,8,24,14,France,From Free Kick,,France,Antoine Griezmann,Right Wing Back,1.293,,0.065490216,,Left Foot,Free Kick,Post,Normal,,,,,,,95.0,50.0,120.0,43.0,2.7
1,shot,5777e16b-766a-443a-afde-abeef8336b8f,439,1,00:12:42.360,12,42,19,France,Other,,France,Antoine Griezmann,Right Wing Back,0.84,,0.76,,Left Foot,Penalty,Goal,Normal,,,,,,,108.0,40.0,120.0,38.3,0.2
2,shot,58b338af-ba6f-4ee0-8be6-253acaf3ae32,720,1,00:20:33.347,20,33,30,France,From Free Kick,,France,Paul Pogba,Right Defensive Midfield,1.213,,0.07868333,,Right Foot,Free Kick,Off T,Normal,,,,,,,102.0,33.0,120.0,44.4,3.8
3,shot,cb0b2864-4f19-40da-a279-9c10aa302b96,750,1,00:21:21.027,21,21,31,Argentina,Regular Play,,Argentina,Éver Maximiliano David Banega,Left Center Midfield,0.453,,0.017642729,,Right Foot,Open Play,Blocked,Normal,,,,,,,96.0,27.0,102.0,30.0,
